ID,RxLat,RxLon,d__km,L_btl__db,Elev_t_rx__meter,timeOffset__sec
1,40.779643,-111.885664,3.0875,116.57,1396.3,0.01816
2,40.779642,-111.885665,3.0876,116.65,1396.2,0.06816
3,40.77964,-111.885665,3.0878,116.91,1396.2,0.11816
4,40.779638,-111.885666,3.0881,116.26,1396.2,0.16816
5,40.779637,-111.885667,3.0882,115.01,1396.2,0.21816
6,40.779635,-111.885668,3.0884,114.17,1396.2,0.26816
7,40.779633,-111.885668,3.0886,114.53,1396.1,0.31816
8,40.779631,-111.885669,3.0889,114.54,1396.1,0.36816
9,40.779629,-111.885669,3.0891,113.26,1396.1,0.41816
10,40.779627,-111.88567,3.0893,112.29,1396.1,0.46816
11,40.779626,-111.885671,3.0894,112.14,1396.1,0.51816
12,40.779624,-111.885671,3.0896,112.16,1396,0.56816
13,40.779622,-111.885672,3.0899,111.78,1396,0.61816
14,40.77962,-111.885672,3.0901,111.84,1396,0.66816
15,40.779618,-111.885673,3.0903,112.76,1396,0.71816
16,40.779616,-111.885674,3.0906,112.9,1395.9,0.76816
17,40.779614,-111.885674,3.0908,111.98,1395.9,0.81816
18,40.779611,-111.885675,3.0911,110.68,1395.9,0.86816
19,40.779609,-111.885675,3.0913,110.24,1395.8,0.91816
20,40.779607,-111.885676,3.0916,110.73,1395.8,0.96816
21,40.779605,-111.885676,3.0918,111.51,1395.8,1.01816
22,40.779603,-111.885677,3.092,111.65,1395.8,1.06816
23,40.779601,-111.885677,3.0922,111.44,1395.7,1.11816
24,40.779598,-111.885678,3.0926,111.51,1395.7,1.16816
25,40.779596,-111.885678,3.0928,111.8,1395.7,1.21816
26,40.779594,-111.885679,3.093,111.49,1395.7,1.26816
27,40.779591,-111.885679,3.0934,110.99,1395.6,1.31816
28,40.779589,-111.885679,3.0936,110.73,1395.6,1.36816
29,40.779587,-111.88568,3.0938,110.89,1395.6,1.41816
30,40.779584,-111.88568,3.0942,111,1395.5,1.46816
31,40.779582,-111.88568,3.0944,111.33,1395.5,1.51816
32,40.779579,-111.885681,3.0947,111.5,1395.5,1.56816
33,40.779577,-111.885681,3.0949,111.41,1395.5,1.61816
34,40.779574,-111.885682,3.0953,110.91,1395.4,1.66816
35,40.779572,-111.885682,3.0955,110.99,1395.4,1.71816
36,40.779569,-111.885682,3.0958,111.23,1395.4,1.76816
37,40.779567,-111.885683,3.0961,111.23,1395.4,1.81816
38,40.779564,-111.885683,3.0964,111.26,1395.4,1.86816
39,40.779562,-111.885683,3.0966,111.36,1395.3,1.91816
40,40.779559,-111.885684,3.0969,111.7,1395.3,1.96816
41,40.779556,-111.885684,3.0973,112.13,1395.3,2.01816
42,40.779554,-111.885685,3.0975,112.76,1395.3,2.06816
43,40.779551,-111.885685,3.0978,113.09,1395.2,2.11816
44,40.779548,-111.885685,3.0982,113.05,1395.2,2.16816
45,40.779546,-111.885686,3.0984,113.07,1395.2,2.21816
46,40.779543,-111.885686,3.0987,113.12,1395.2,2.26816
47,40.77954,-111.885686,3.0991,113.47,1395.1,2.31816
48,40.779537,-111.885686,3.0994,113.48,1395.1,2.36816
49,40.779534,-111.885686,3.0997,113.56,1395.1,2.41816
50,40.779532,-111.885687,3.1,113.74,1395.1,2.46816
51,40.779529,-111.885687,3.1003,114.45,1395,2.51816
52,40.779526,-111.885687,3.1006,114.43,1395,2.56816
53,40.779523,-111.885687,3.1009,113.99,1395,2.61816
54,40.77952,-111.885687,3.1013,113.76,1395,2.66816
55,40.779518,-111.885688,3.1015,114.14,1395,2.71816
56,40.779515,-111.885688,3.1018,114.31,1394.9,2.76816
57,40.779512,-111.885688,3.1022,114.1,1394.9,2.81816
58,40.779509,-111.885688,3.1025,114.09,1394.9,2.86816
59,40.779506,-111.885689,3.1028,114.72,1394.8,2.91816
60,40.779503,-111.885689,3.1032,115.8,1394.8,2.96816
61,40.7795,-111.885689,3.1035,116.12,1394.8,3.01816
62,40.779497,-111.885689,3.1038,116.11,1394.8,3.06816
63,40.779494,-111.88569,3.1042,116.13,1394.7,3.11816
64,40.779491,-111.88569,3.1045,116.58,1394.7,3.16816
65,40.779488,-111.88569,3.1048,116.82,1394.7,3.21816
66,40.779485,-111.885691,3.1052,116.27,1394.7,3.26816
67,40.779482,-111.885691,3.1055,115.47,1394.7,3.31816
68,40.779479,-111.885691,3.1058,115.03,1394.6,3.36816
69,40.779476,-111.885692,3.1062,115.52,1394.6,3.41816
70,40.779473,-111.885692,3.1065,115.92,1394.6,3.46816
71,40.77947,-111.885692,3.1068,115.5,1394.6,3.51816
72,40.779467,-111.885693,3.1072,115.19,1394.6,3.56816
73,40.779464,-111.885693,3.1075,115.48,1394.5,3.61816
74,40.779461,-111.885693,3.1078,115.87,1394.5,3.66816
75,40.779458,-111.885694,3.1082,115.66,1394.5,3.71816
76,40.779455,-111.885694,3.1085,115.66,1394.5,3.76816
77,40.779452,-111.885695,3.1088,115.68,1394.5,3.81816
78,40.779449,-111.885695,3.1092,115.8,1394.4,3.86816
79,40.779445,-111.885696,3.1096,115.47,1394.4,3.91816
80,40.779442,-111.885696,3.11,115.75,1394.4,3.96816
81,40.779439,-111.885697,3.1103,116.22,1394.4,4.01816
82,40.779436,-111.885697,3.1106,116.59,1394.4,4.06816
83,40.779433,-111.885697,3.111,116.65,1394.3,4.11816
84,40.77943,-111.885698,3.1113,116,1394.3,4.16816
85,40.779426,-111.885698,3.1117,115.8,1394.3,4.21816
86,40.779423,-111.885699,3.1121,116.2,1394.3,4.26816
87,40.77942,-111.885699,3.1124,117.2,1394.2,4.31816
88,40.779417,-111.8857,3.1128,116.82,1394.2,4.36816
89,40.779414,-111.8857,3.1131,116.3,1394.2,4.41816
90,40.77941,-111.885701,3.1135,116.28,1394.2,4.46816
91,40.779407,-111.885702,3.1139,117.02,1394.1,4.51816
92,40.779404,-111.885702,3.1142,117.77,1394.1,4.56816
93,40.779401,-111.885703,3.1146,119.18,1394.1,4.61816
94,40.779397,-111.885703,3.115,120.35,1394.1,4.66816
95,40.779394,-111.885704,3.1153,120.49,1394.1,4.71816
96,40.779391,-111.885704,3.1157,119.11,1394,4.76816
97,40.779387,-111.885705,3.1161,118.05,1394,4.81816
98,40.779384,-111.885706,3.1165,116.81,1394,4.86816
99,40.779381,-111.885706,3.1168,115.96,1394,4.91816
100,40.779377,-111.885707,3.1172,115.77,1393.9,4.96816
101,40.779374,-111.885707,3.1176,116.32,1393.9,5.01816
102,40.779371,-111.885708,3.1179,116.99,1393.9,5.06816
103,40.779367,-111.885709,3.1184,117.88,1393.9,5.11816
104,40.779364,-111.88571,3.1187,119.14,1393.9,5.16816
105,40.77936,-111.88571,3.1191,119.4,1393.8,5.21816
106,40.779357,-111.885711,3.1195,119.24,1393.8,5.26816
107,40.779353,-111.885712,3.1199,119.06,1393.8,5.31816
108,40.77935,-111.885712,3.1203,119.72,1393.8,5.36816
109,40.779346,-111.885713,3.1207,119.8,1393.7,5.41816
110,40.779343,-111.885714,3.1211,120.1,1393.7,5.46816
111,40.779339,-111.885714,3.1215,120.51,1393.7,5.51816
112,40.779336,-111.885715,3.1218,120.31,1393.7,5.56816
113,40.779332,-111.885716,3.1223,119.52,1393.7,5.61816
114,40.779329,-111.885717,3.1226,118.61,1393.6,5.66816
115,40.779325,-111.885717,3.1231,117.61,1393.6,5.71816
116,40.779321,-111.885718,3.1235,116.85,1393.6,5.76816
117,40.779318,-111.885719,3.1239,116.78,1393.6,5.81816
118,40.779314,-111.88572,3.1243,117.53,1393.5,5.86816
119,40.77931,-111.88572,3.1248,117.26,1393.5,5.91816
120,40.779307,-111.885721,3.1251,116.67,1393.5,5.96816
121,40.779303,-111.885722,3.1255,115.89,1393.5,6.01816
122,40.779299,-111.885723,3.126,116.09,1393.4,6.06816
123,40.779295,-111.885724,3.1265,116.42,1393.4,6.11816
124,40.779291,-111.885724,3.1269,116.39,1393.4,6.16816
125,40.779288,-111.885725,3.1272,116.49,1393.4,6.21816
126,40.779284,-111.885726,3.1277,116.01,1393.3,6.26816
127,40.77928,-111.885727,3.1281,115.96,1393.3,6.31816
128,40.779276,-111.885728,3.1286,115.64,1393.3,6.36816
129,40.779272,-111.885729,3.129,116.27,1393.3,6.41816
130,40.779268,-111.885729,3.1295,116.99,1393.2,6.46816
131,40.779264,-111.88573,3.1299,117.65,1393.2,6.51816
132,40.77926,-111.885731,3.1304,117.23,1393.2,6.56816
133,40.779256,-111.885732,3.1308,116.11,1393.2,6.61816
134,40.779252,-111.885733,3.1313,115.21,1393.1,6.66816
135,40.779248,-111.885734,3.1317,115.22,1393.1,6.71816
136,40.779244,-111.885735,3.1322,115.3,1393.1,6.76816
137,40.77924,-111.885736,3.1326,115.65,1393.1,6.81816
138,40.779236,-111.885737,3.1331,115.52,1393,6.86816
139,40.779232,-111.885738,3.1335,114.89,1393,6.91816
140,40.779228,-111.885739,3.134,113.68,1393,6.96816
141,40.779224,-111.88574,3.1344,113.07,1392.9,7.01816
142,40.77922,-111.885741,3.1349,113.48,1392.9,7.06816
143,40.779216,-111.885742,3.1354,114.45,1392.9,7.11816
144,40.779211,-111.885743,3.1359,114.95,1392.9,7.16816
145,40.779207,-111.885744,3.1364,114.72,1392.8,7.21816
146,40.779203,-111.885745,3.1368,114.36,1392.8,7.26816
147,40.779199,-111.885746,3.1373,114.1,1392.8,7.31816
148,40.779195,-111.885747,3.1377,114.38,1392.8,7.36816
149,40.77919,-111.885748,3.1383,115.64,1392.7,7.41816
150,40.779186,-111.885749,3.1387,116.46,1392.7,7.46816
151,40.779182,-111.88575,3.1392,116.15,1392.7,7.51816
152,40.779178,-111.885752,3.1396,115.48,1392.6,7.56816
153,40.779173,-111.885753,3.1402,115.88,1392.6,7.61816
154,40.779169,-111.885754,3.1407,116.33,1392.6,7.66816
155,40.779165,-111.885755,3.1411,116.4,1392.5,7.71816
156,40.779161,-111.885756,3.1416,116.37,1392.5,7.76816
157,40.779156,-111.885757,3.1421,117.3,1392.5,7.81816
158,40.779152,-111.885758,3.1426,118.33,1392.5,7.86816
159,40.779148,-111.885759,3.143,118.62,1392.4,7.91816
160,40.779143,-111.885761,3.1436,119.1,1392.4,7.96816
161,40.779139,-111.885762,3.1441,120.28,1392.4,8.01816
162,40.779134,-111.885763,3.1446,121.93,1392.3,8.06816
163,40.77913,-111.885764,3.1451,123,1392.3,8.11816
164,40.779126,-111.885766,3.1455,122.35,1392.3,8.16816
165,40.779121,-111.885767,3.1461,119.99,1392.3,8.21816
166,40.779117,-111.885768,3.1465,118.49,1392.2,8.26816
167,40.779112,-111.885769,3.1471,118.39,1392.2,8.31816
168,40.779108,-111.885771,3.1476,119.25,1392.2,8.36816
169,40.779104,-111.885772,3.148,120.08,1392.1,8.41816
170,40.779099,-111.885773,3.1486,119.86,1392.1,8.46816
171,40.779095,-111.885775,3.149,118.45,1392.1,8.51816
172,40.77909,-111.885776,3.1496,116.58,1392,8.56816
173,40.779086,-111.885777,3.1501,115.37,1392,8.61816
174,40.779081,-111.885779,3.1506,115.22,1391.9,8.66816
175,40.779077,-111.88578,3.1511,115.5,1391.9,8.71816
176,40.779072,-111.885781,3.1516,115.65,1391.9,8.76816
177,40.779068,-111.885783,3.1521,115.41,1391.9,8.81816
178,40.779063,-111.885784,3.1527,115.35,1391.8,8.86816
179,40.779059,-111.885786,3.1531,115.19,1391.8,8.91816
180,40.779054,-111.885787,3.1537,114.43,1391.8,8.96816
181,40.77905,-111.885788,3.1541,113.8,1391.7,9.01816
182,40.779045,-111.88579,3.1547,114.04,1391.7,9.06816
183,40.779041,-111.885791,3.1552,114.76,1391.7,9.11816
184,40.779036,-111.885793,3.1557,114.93,1391.6,9.16816
185,40.779032,-111.885794,3.1562,114.42,1391.6,9.21816
186,40.779027,-111.885796,3.1568,113.76,1391.6,9.26816
187,40.779023,-111.885797,3.1572,113.33,1391.5,9.31816
188,40.779018,-111.885799,3.1578,113.33,1391.5,9.36816
189,40.779014,-111.885801,3.1582,113.79,1391.5,9.41816
190,40.779009,-111.885802,3.1588,114.38,1391.4,9.46816
191,40.779005,-111.885804,3.1593,114.96,1391.4,9.51816
192,40.779,-111.885805,3.1598,115.22,1391.4,9.56816
193,40.778995,-111.885807,3.1604,115.02,1391.4,9.61816
194,40.778991,-111.885808,3.1609,114.39,1391.3,9.66816
195,40.778986,-111.88581,3.1614,113.65,1391.3,9.71816
196,40.778982,-111.885812,3.1619,113.16,1391.3,9.76816
197,40.778977,-111.885813,3.1625,113.15,1391.2,9.81816
198,40.778973,-111.885815,3.1629,113.53,1391.2,9.86816
199,40.778968,-111.885817,3.1635,113.93,1391.2,9.91816
200,40.778964,-111.885819,3.164,113.99,1391.2,9.96816
201,40.778959,-111.88582,3.1645,114.12,1391.1,10.01816
202,40.778955,-111.885822,3.165,114.44,1391.1,10.06816
203,40.77895,-111.885824,3.1656,114.75,1391.1,10.11816
204,40.778946,-111.885826,3.166,115.19,1391,10.16816
205,40.778941,-111.885828,3.1666,115.75,1391,10.21816
206,40.778936,-111.88583,3.1672,116.38,1391,10.26816
207,40.778932,-111.885831,3.1676,117.31,1390.9,10.31816
208,40.778927,-111.885833,3.1682,119.04,1390.9,10.36816
209,40.778923,-111.885835,3.1687,120.92,1390.9,10.41816
210,40.778918,-111.885837,3.1692,122.18,1390.8,10.46816
211,40.778914,-111.885839,3.1697,122.87,1390.8,10.51816
212,40.778909,-111.885841,3.1703,122.42,1390.8,10.56816
213,40.778904,-111.885843,3.1708,120.47,1390.7,10.61816
214,40.7789,-111.885845,3.1713,118.78,1390.7,10.66816
215,40.778895,-111.885847,3.1719,117.67,1390.6,10.71816
216,40.778891,-111.885849,3.1723,117.24,1390.6,10.76816
217,40.778886,-111.885851,3.1729,117.23,1390.6,10.81816
218,40.778882,-111.885853,3.1734,117.46,1390.5,10.86816
219,40.778877,-111.885855,3.1739,117.46,1390.5,10.91816
220,40.778873,-111.885857,3.1744,117.58,1390.5,10.96816
221,40.778868,-111.88586,3.175,117.74,1390.4,11.01816
222,40.778864,-111.885862,3.1755,118.01,1390.4,11.06816
223,40.778859,-111.885864,3.176,118.3,1390.3,11.11816
224,40.778854,-111.885866,3.1766,118.41,1390.3,11.16816
225,40.77885,-111.885868,3.1771,118.13,1390.3,11.21816
226,40.778845,-111.88587,3.1776,117.83,1390.2,11.26816
227,40.778841,-111.885873,3.1781,118.15,1390.2,11.31816
228,40.778836,-111.885875,3.1787,119.5,1390.1,11.36816
229,40.778832,-111.885877,3.1791,121.2,1390.1,11.41816
230,40.778827,-111.885879,3.1797,122.58,1390.1,11.46816
231,40.778823,-111.885882,3.1802,123.35,1390,11.51816
232,40.778818,-111.885884,3.1808,123.71,1390,11.56816
233,40.778814,-111.885886,3.1812,125.16,1390,11.61816
234,40.778809,-111.885889,3.1818,125.6,1389.9,11.66816
235,40.778805,-111.885891,3.1823,124.4,1389.9,11.71816
236,40.7788,-111.885894,3.1829,122.24,1389.9,11.76816
237,40.778796,-111.885896,3.1833,120.99,1389.8,11.81816
238,40.778791,-111.885898,3.1839,121.73,1389.8,11.86816
239,40.778787,-111.885901,3.1844,124.4,1389.8,11.91816
240,40.778782,-111.885903,3.1849,128.7,1389.7,11.96816
241,40.778777,-111.885906,3.1855,131.19,1389.7,12.01816
242,40.778773,-111.885908,3.186,130.33,1389.7,12.06816
243,40.778768,-111.885911,3.1866,129.97,1389.6,12.11816
244,40.778764,-111.885913,3.187,129.19,1389.6,12.16816
245,40.778759,-111.885916,3.1876,128.02,1389.6,12.21816
246,40.778755,-111.885918,3.1881,126.72,1389.5,12.26816
247,40.77875,-111.885921,3.1887,126.39,1389.5,12.31816
248,40.778746,-111.885924,3.1891,126.42,1389.5,12.36816
249,40.778741,-111.885926,3.1897,125.75,1389.4,12.41816
250,40.778736,-111.885929,3.1903,124.75,1389.4,12.46816
251,40.778732,-111.885931,3.1908,124.03,1389.3,12.51816
252,40.778727,-111.885934,3.1914,123.61,1389.2,12.56816
253,40.778723,-111.885937,3.1918,124.12,1389.2,12.61816
254,40.778718,-111.885939,3.1924,124.26,1389.1,12.66816
255,40.778713,-111.885942,3.193,124.08,1389.1,12.71816
256,40.778709,-111.885945,3.1935,123.93,1389,12.76816
257,40.778704,-111.885947,3.194,124.84,1388.9,12.81816
258,40.778699,-111.88595,3.1946,126.22,1388.9,12.86816
259,40.778695,-111.885953,3.1951,127.43,1388.8,12.91816
260,40.77869,-111.885955,3.1957,127.42,1388.7,12.96816
261,40.778686,-111.885958,3.1961,126.46,1388.7,13.01816
262,40.778681,-111.885961,3.1967,124.45,1388.6,13.06816
263,40.778676,-111.885963,3.1973,124.16,1388.5,13.11816
264,40.778671,-111.885966,3.1979,125.92,1388.4,13.16816
265,40.778667,-111.885969,3.1984,128.29,1388.3,13.21816
266,40.778662,-111.885972,3.1989,127.19,1388.2,13.26816
267,40.778657,-111.885974,3.1995,124.54,1388.1,13.31816
268,40.778653,-111.885977,3.2,124.24,1388.1,13.36816
269,40.778648,-111.88598,3.2006,125.51,1388.1,13.41816
270,40.778643,-111.885982,3.2012,127.63,1388.1,13.46816
271,40.778639,-111.885985,3.2016,127.58,1388.1,13.51816
272,40.778634,-111.885988,3.2022,127.64,1388,13.56816
273,40.778629,-111.88599,3.2028,127.96,1388,13.61816
274,40.778624,-111.885993,3.2034,129.88,1388,13.66816
275,40.77862,-111.885996,3.2038,130.93,1388,13.71816
276,40.778615,-111.885998,3.2044,129.59,1387.9,13.76816
277,40.77861,-111.886001,3.205,127.24,1387.9,13.81816
278,40.778605,-111.886004,3.2056,126.02,1387.9,13.86816
279,40.778601,-111.886006,3.2061,127.24,1387.9,13.91816
280,40.778596,-111.886009,3.2066,129.77,1387.8,13.96816
281,40.778591,-111.886012,3.2072,132.6,1387.8,14.01816
282,40.778586,-111.886014,3.2078,132.23,1387.8,14.06816
283,40.778582,-111.886017,3.2083,130.8,1387.8,14.11816
284,40.778577,-111.886019,3.2088,129.51,1387.8,14.16816
285,40.778572,-111.886022,3.2094,128.85,1387.7,14.21816
286,40.778568,-111.886024,3.2099,129.05,1387.7,14.26816
287,40.778563,-111.886027,3.2105,129.42,1387.7,14.31816
288,40.778558,-111.886029,3.211,128.7,1387.7,14.36816
289,40.778553,-111.886032,3.2116,128.18,1387.7,14.41816
290,40.778548,-111.886034,3.2122,128.46,1387.6,14.46816
291,40.778544,-111.886037,3.2127,130.72,1387.6,14.51816
292,40.778539,-111.886039,3.2133,132.59,1387.6,14.56816
293,40.778534,-111.886041,3.2138,133.26,1387.6,14.61816
294,40.778529,-111.886044,3.2144,132.13,1387.6,14.66816
295,40.778525,-111.886046,3.2149,130.83,1387.6,14.71816
296,40.77852,-111.886048,3.2155,130.03,1387.5,14.76816
297,40.778515,-111.886051,3.216,130.17,1387.5,14.81816
298,40.77851,-111.886053,3.2166,131.36,1387.5,14.86816
299,40.778505,-111.886055,3.2172,132.4,1387.5,14.91816
300,40.778501,-111.886057,3.2176,131.91,1387.5,14.96816
301,40.778496,-111.88606,3.2182,130.88,1387.5,15.01816
302,40.778491,-111.886062,3.2188,130.77,1387.5,15.06816
303,40.778486,-111.886064,3.2194,129.81,1387.4,15.11816
304,40.778481,-111.886066,3.22,129.51,1387.4,15.16816
305,40.778476,-111.886068,3.2205,129.53,1387.4,15.21816
306,40.778472,-111.88607,3.221,131.01,1387.4,15.26816
307,40.778467,-111.886072,3.2216,132.29,1387.4,15.31816
308,40.778462,-111.886074,3.2221,132.37,1387.4,15.36816
309,40.778457,-111.886076,3.2227,131.49,1387.3,15.41816
310,40.778452,-111.886078,3.2233,130.92,1387.3,15.46816
311,40.778447,-111.88608,3.2239,131.45,1387.3,15.51816
312,40.778442,-111.886082,3.2244,131.09,1387.3,15.56816
313,40.778437,-111.886084,3.225,129.58,1387.3,15.61816
314,40.778433,-111.886086,3.2255,129.05,1387.2,15.66816
315,40.778428,-111.886088,3.226,129.91,1387.2,15.71816
316,40.778423,-111.88609,3.2266,130.52,1387.2,15.76816
317,40.778418,-111.886092,3.2272,129.5,1387.2,15.81816
318,40.778413,-111.886094,3.2278,127.78,1387.2,15.86816
319,40.778408,-111.886095,3.2283,128.11,1387.1,15.91816
320,40.778403,-111.886097,3.2289,129.83,1387.1,15.96816
321,40.778398,-111.886099,3.2295,132.54,1387.1,16.01816
322,40.778393,-111.886101,3.23,133.9,1387.1,16.06816
323,40.778388,-111.886102,3.2306,133.86,1387.1,16.11816
324,40.778383,-111.886104,3.2312,132.62,1387,16.16816
325,40.778378,-111.886105,3.2317,131.63,1387,16.21816
326,40.778373,-111.886107,3.2323,131.45,1387,16.26816
327,40.778368,-111.886109,3.2329,132.07,1387,16.31816
328,40.778364,-111.88611,3.2333,131.79,1386.9,16.36816
329,40.778359,-111.886112,3.2339,130.91,1386.9,16.41816
330,40.778354,-111.886113,3.2345,129.23,1386.9,16.46816
331,40.778349,-111.886115,3.235,128.94,1386.9,16.51816
332,40.778344,-111.886116,3.2356,128.87,1386.8,16.56816
333,40.778339,-111.886118,3.2362,129.95,1386.8,16.61816
334,40.778334,-111.886119,3.2367,129.93,1386.8,16.66816
335,40.778329,-111.886121,3.2373,130.66,1386.8,16.71816
336,40.778324,-111.886122,3.2379,130.18,1386.7,16.76816
337,40.778319,-111.886123,3.2384,129.27,1386.7,16.81816
338,40.778314,-111.886124,3.239,127.08,1386.7,16.86816
339,40.778309,-111.886126,3.2396,125.69,1386.7,16.91816
340,40.778304,-111.886127,3.2401,124.42,1386.6,16.96816
341,40.778299,-111.886128,3.2407,123.35,1386.6,17.01816
342,40.778294,-111.886129,3.2413,122.76,1386.6,17.06816
343,40.778289,-111.88613,3.2418,122.39,1386.5,17.11816
344,40.778284,-111.886132,3.2424,122.23,1386.5,17.16816
345,40.778279,-111.886133,3.243,121.82,1386.5,17.21816
346,40.778274,-111.886134,3.2435,121.31,1386.4,17.26816
347,40.778269,-111.886135,3.2441,121.17,1386.4,17.31816
348,40.778263,-111.886136,3.2448,121.33,1386.4,17.36816
349,40.778258,-111.886137,3.2453,121.02,1386.3,17.41816
350,40.778253,-111.886138,3.2459,120.34,1386.3,17.46816
351,40.778248,-111.886139,3.2464,119.66,1386.3,17.51816
352,40.778243,-111.88614,3.247,119.42,1386.2,17.56816
353,40.778238,-111.886141,3.2476,119.1,1386.2,17.61816
354,40.778233,-111.886141,3.2481,118.96,1386.1,17.66816
355,40.778228,-111.886142,3.2487,119.55,1386.1,17.71816
356,40.778223,-111.886143,3.2492,119.83,1386.1,17.76816
357,40.778217,-111.886144,3.2499,120.49,1386,17.81816
358,40.778212,-111.886145,3.2505,120.69,1386,17.86816
359,40.778207,-111.886145,3.251,121.35,1386,17.91816
360,40.778202,-111.886146,3.2516,121.59,1385.9,17.96816
361,40.778197,-111.886147,3.2521,122.34,1385.9,18.01816
362,40.778192,-111.886147,3.2527,122.3,1385.8,18.06816
363,40.778186,-111.886148,3.2534,122.32,1385.8,18.11816
364,40.778181,-111.886149,3.2539,121.54,1385.8,18.16816
365,40.778176,-111.886149,3.2545,121.34,1385.7,18.21816
366,40.778171,-111.88615,3.255,121.35,1385.7,18.26816
367,40.778166,-111.88615,3.2556,121.5,1385.7,18.31816
368,40.77816,-111.886151,3.2563,121.28,1385.6,18.36816
369,40.778155,-111.886151,3.2568,120.59,1385.6,18.41816
370,40.77815,-111.886152,3.2574,120.2,1385.6,18.46816
371,40.778145,-111.886152,3.2579,119.73,1385.5,18.51816
372,40.778139,-111.886152,3.2586,120.02,1385.5,18.56816
373,40.778134,-111.886153,3.2591,120.57,1385.4,18.61816
374,40.778129,-111.886153,3.2597,121.34,1385.4,18.66816
375,40.778124,-111.886154,3.2602,121.25,1385.4,18.71816
376,40.778118,-111.886154,3.2609,121.39,1385.3,18.76816
377,40.778113,-111.886154,3.2615,121.07,1385.3,18.81816
378,40.778108,-111.886154,3.262,121.17,1385.3,18.86816
379,40.778102,-111.886154,3.2627,120.16,1385.2,18.91816
380,40.778097,-111.886155,3.2632,119.73,1385.2,18.96816
381,40.778092,-111.886155,3.2638,119.13,1385.2,19.01816
382,40.778087,-111.886155,3.2643,119.19,1385.1,19.06816
383,40.778081,-111.886156,3.265,118.47,1385.1,19.11816
384,40.778076,-111.886156,3.2655,118.27,1385.1,19.16816
385,40.77807,-111.886156,3.2662,118.7,1385.1,19.21816
386,40.778065,-111.886156,3.2668,119.51,1385,19.26816
387,40.77806,-111.886156,3.2673,119.44,1385,19.31816
388,40.778054,-111.886156,3.268,118.88,1385,19.36816
389,40.778049,-111.886156,3.2685,118.92,1385,19.41816
390,40.778044,-111.886156,3.2691,119.42,1384.9,19.46816
391,40.778038,-111.886157,3.2697,119.53,1384.9,19.51816
392,40.778033,-111.886157,3.2703,118.7,1384.9,19.56816
393,40.778028,-111.886157,3.2708,117.65,1384.9,19.61816
394,40.778022,-111.886157,3.2715,117.04,1384.8,19.66816
395,40.778017,-111.886157,3.272,117.07,1384.8,19.71816
396,40.778012,-111.886158,3.2726,117.27,1384.8,19.76816
397,40.778006,-111.886158,3.2733,117.54,1384.8,19.81816
398,40.778001,-111.886158,3.2738,117.65,1384.7,19.86816
399,40.777996,-111.886158,3.2744,117.88,1384.7,19.91816
400,40.77799,-111.886158,3.275,118.22,1384.6,19.96816
401,40.777985,-111.886158,3.2756,118.73,1384.6,20.01816
402,40.77798,-111.886159,3.2761,119.06,1384.6,20.06816
403,40.777974,-111.886159,3.2768,119.1,1384.5,20.11816
404,40.777969,-111.886159,3.2773,119.87,1384.5,20.16816
405,40.777963,-111.886159,3.278,120.9,1384.4,20.21816
406,40.777958,-111.886159,3.2786,121.9,1384.4,20.26816
407,40.777953,-111.886159,3.2791,121.49,1384.4,20.31816
408,40.777948,-111.88616,3.2797,121.11,1384.3,20.36816
409,40.777942,-111.88616,3.2803,120.46,1384.3,20.41816
410,40.777937,-111.88616,3.2809,120.19,1384.3,20.46816
411,40.777932,-111.88616,3.2814,119.68,1384.2,20.51816
412,40.777926,-111.886161,3.2821,119.79,1384.2,20.56816
413,40.777921,-111.886161,3.2827,119.75,1384.1,20.61816
414,40.777916,-111.886161,3.2832,119.65,1384.1,20.66816
415,40.77791,-111.886161,3.2839,119.43,1384.1,20.71816
416,40.777905,-111.886161,3.2844,119.31,1384,20.76816
417,40.7779,-111.886162,3.285,119.26,1384,20.81816
418,40.777894,-111.886162,3.2856,118.94,1384,20.86816
419,40.777889,-111.886162,3.2862,118.89,1383.9,20.91816
420,40.777884,-111.886163,3.2867,119,1383.9,20.96816
421,40.777878,-111.886163,3.2874,119.18,1383.9,21.01816
422,40.777873,-111.886163,3.288,119.61,1383.8,21.06816
423,40.777868,-111.886163,3.2885,120.21,1383.8,21.11816
424,40.777862,-111.886164,3.2892,120.55,1383.8,21.16816
425,40.777857,-111.886164,3.2897,120.59,1383.7,21.21816
426,40.777852,-111.886164,3.2903,120.62,1383.7,21.26816
427,40.777847,-111.886165,3.2908,120.56,1383.7,21.31816
428,40.777841,-111.886165,3.2915,120.5,1383.6,21.36816
429,40.777836,-111.886165,3.292,120.83,1383.6,21.41816
430,40.777831,-111.886166,3.2926,121.55,1383.6,21.46816
431,40.777825,-111.886166,3.2933,122.33,1383.5,21.51816
432,40.77782,-111.886166,3.2938,122.37,1383.5,21.56816
433,40.777815,-111.886166,3.2944,122.12,1383.4,21.61816
434,40.777809,-111.886167,3.295,121.61,1383.4,21.66816
435,40.777804,-111.886167,3.2956,121.77,1383.3,21.71816
436,40.777799,-111.886168,3.2961,121.83,1383.3,21.76816
437,40.777794,-111.886168,3.2967,122.12,1383.2,21.81816
438,40.777788,-111.886168,3.2974,122.29,1383.2,21.86816
439,40.777783,-111.886169,3.2979,122.15,1383.1,21.91816
440,40.777777,-111.886169,3.2986,121.4,1383,21.96816
