ID,TxLat,TxLon,RxLat,RxLon,h_tx__meter,h_rx__meter,f__mhz,d__km,d_3d__km,L_meas__db,L_fs__db,L_excess__db
634,39.991772,-105.274513,39.99081175,-105.2480266,18,3,3500,2.264573487,2.269860108,132.9382107,110.4513427,22.48686797
635,39.991772,-105.274513,39.99076241,-105.2479412,18,3,3500,2.272121953,2.277387025,134.5035247,110.4800977,24.02342697
636,39.991772,-105.274513,39.99071444,-105.2478582,18,3,3500,2.279472301,2.284716324,138.0257579,110.5080066,27.51775132
637,39.991772,-105.274513,39.99066881,-105.2477794,18,3,3500,2.286457833,2.291685767,136.4026628,110.5344622,25.86820056
638,39.991772,-105.274513,39.99062629,-105.2477063,18,3,3500,2.292951153,2.298161126,133.2442043,110.5589704,22.68523393
639,39.991772,-105.274513,39.99058905,-105.2476423,18,3,3500,2.298644113,2.303838231,133.2442043,110.5804005,22.6638038
640,39.991772,-105.274513,39.99056025,-105.2475928,18,3,3500,2.303052603,2.308234412,135.4433438,110.5969591,24.84638469
641,39.991772,-105.274513,39.99054179,-105.247561,18,3,3500,2.305879114,2.31105359,135.2492972,110.6075612,24.64173599
642,39.991772,-105.274513,39.99052913,-105.2475393,18,3,3500,2.307819572,2.312989664,136.1019159,110.6148347,25.48708117
643,39.991772,-105.274513,39.99051628,-105.2475172,18,3,3500,2.309788633,2.314952532,133.2358667,110.6222027,22.61366401
644,39.991772,-105.274513,39.99049783,-105.2474854,18,3,3500,2.312618807,2.317775903,133.2358667,110.6327898,22.60307695
645,39.991772,-105.274513,39.99047288,-105.2474424,18,3,3500,2.316458799,2.321607476,133.6734423,110.6471368,23.02630554
646,39.991772,-105.274513,39.99040881,-105.2473319,18,3,3500,2.326334115,2.331457153,134.0685836,110.6839097,23.38467394
647,39.991772,-105.274513,39.99036924,-105.2472636,18,3,3500,2.332440854,2.337547688,130.4458879,110.7065705,19.73931742
648,39.991772,-105.274513,39.99032607,-105.2471891,18,3,3500,2.339112496,2.344200088,130.4458879,110.7312544,19.71463346
649,39.991772,-105.274513,39.99027979,-105.2471093,18,3,3500,2.346273127,2.35134307,134.7013135,110.7576809,23.94363263
650,39.991772,-105.274513,39.9902299,-105.2470232,18,3,3500,2.354002506,2.359050308,132.772299,110.7861049,21.98619406
651,39.991772,-105.274513,39.99017958,-105.2469364,18,3,3500,2.361809828,2.366839508,133.1980407,110.8147371,22.38330361
652,39.991772,-105.274513,39.99012883,-105.2468488,18,3,3500,2.369695264,2.374706098,132.8510231,110.8435582,22.00746486
653,39.991772,-105.274513,39.9900767,-105.2467589,18,3,3500,2.377804834,2.382795723,132.8510231,110.8730971,21.97792598
654,39.991772,-105.274513,39.990024,-105.2466685,18,3,3500,2.385971977,2.39094404,131.2477241,110.9027491,20.34497498
655,39.991772,-105.274513,39.98997072,-105.2465772,18,3,3500,2.394227457,2.399178309,134.3721135,110.9326114,23.43950209
656,39.991772,-105.274513,39.98991838,-105.2464876,18,3,3500,2.402347873,2.40727807,133.3206339,110.9618861,22.35874782
657,39.991772,-105.274513,39.98986648,-105.2463987,18,3,3500,2.41041157,2.415322053,129.0979505,110.9908618,18.10708868
658,39.991772,-105.274513,39.98981501,-105.2463106,18,3,3500,2.41841817,2.423307486,129.0979505,111.0195314,18.07841914
659,39.991772,-105.274513,39.98971607,-105.2461411,18,3,3500,2.433839478,2.438685671,129.4140413,111.0744774,18.33956388
660,39.991772,-105.274513,39.98966773,-105.2460583,18,3,3500,2.441388533,2.446211018,131.9582179,111.1012392,20.85697865
661,39.991772,-105.274513,39.98961928,-105.2459755,18,3,3500,2.448954745,2.453756085,134.7449529,111.1279887,23.61696422
662,39.991772,-105.274513,39.98957143,-105.2458938,18,3,3500,2.456420733,2.461202865,134.7449529,111.1543091,23.59064377
663,39.991772,-105.274513,39.98952267,-105.2458105,18,3,3500,2.464037918,2.468803572,134.7754591,111.1810916,23.59436747
664,39.991772,-105.274513,39.98947269,-105.2457252,18,3,3500,2.47185617,2.476609042,136.4909896,111.20851,25.28247963
665,39.991772,-105.274513,39.98942241,-105.2456394,18,3,3500,2.479729927,2.484473146,134.9866464,111.236047,23.75059937
666,39.991772,-105.274513,39.98937205,-105.2455534,18,3,3500,2.487624646,2.492354648,135.8712904,111.2635577,24.60773271
667,39.991772,-105.274513,39.98932057,-105.2454655,18,3,3500,2.49570564,2.500422995,135.8712904,111.2916306,24.57965983
668,39.991772,-105.274513,39.98927021,-105.2453796,18,3,3500,2.503618797,2.508321801,139.4206833,111.3190259,28.10165736
669,39.991772,-105.274513,39.98921924,-105.2452925,18,3,3500,2.51163803,2.516327106,138.3431326,111.3467028,26.9964298
670,39.991772,-105.274513,39.98916699,-105.2452035,18,3,3500,2.519852149,2.524533888,137.8296573,111.374985,26.45467232
671,39.991772,-105.274513,39.98911406,-105.2451135,18,3,3500,2.528171991,2.532840169,138.0047494,111.4035166,26.60123281
672,39.991772,-105.274513,39.98900665,-105.2449307,18,3,3500,2.545087635,2.549733154,137.7431915,111.4612555,26.28193599
673,39.991772,-105.274513,39.98895198,-105.2448377,18,3,3500,2.55371224,2.55834393,135.4863179,111.4905395,23.99577845
674,39.991772,-105.274513,39.98889905,-105.2447477,18,3,3500,2.562070712,2.566688555,140.693631,111.5188244,29.17480663
675,39.991772,-105.274513,39.98884587,-105.2446572,18,3,3500,2.570479076,2.575083991,140.9401397,111.5471889,29.39295083
676,39.991772,-105.274513,39.98879295,-105.2445671,18,3,3500,2.578856052,2.583450175,140.9401397,111.5753627,29.36477701
677,39.991772,-105.274513,39.98874106,-105.2444791,18,3,3500,2.587057551,2.591635323,139.5298123,111.6028387,27.9269736
678,39.991772,-105.274513,39.98868879,-105.2443907,18,3,3500,2.595306405,2.599869149,141.2853251,111.6303907,29.6549344
679,39.991772,-105.274513,39.98863722,-105.2443034,18,3,3500,2.603453822,2.607997808,135.2459087,111.6575053,23.58840337
680,39.991772,-105.274513,39.98858591,-105.2442166,18,3,3500,2.611568686,2.616097547,140.1191653,111.6844396,28.43472574
681,39.991772,-105.274513,39.98853442,-105.2441295,18,3,3500,2.619720175,2.62423088,140.1191653,111.7114017,28.40776358
682,39.991772,-105.274513,39.98848144,-105.2440399,18,3,3500,2.628114995,2.632608518,137.9933912,111.7390865,26.25430467
683,39.991772,-105.274513,39.98843297,-105.2439578,18,3,3500,2.635804365,2.640282924,138.1691983,111.7643702,26.40482802
684,39.991772,-105.274513,39.98838108,-105.24387,18,3,3500,2.644043423,2.648506376,141.3074059,111.7913813,29.51602456
685,39.991772,-105.274513,39.98827842,-105.2436969,18,3,3500,2.660325363,2.664758017,141.1157353,111.8445164,29.27121886
686,39.991772,-105.274513,39.98822585,-105.2436084,18,3,3500,2.668656698,2.673072807,134.3134792,111.8715766,22.44190256
687,39.991772,-105.274513,39.98817291,-105.2435193,18,3,3500,2.677052723,2.681451681,138.7304417,111.8987604,26.8316813
688,39.991772,-105.274513,39.9881206,-105.2434313,18,3,3500,2.685358856,2.689742521,138.150262,111.9255751,26.22468694
689,39.991772,-105.274513,39.9880689,-105.2433443,18,3,3500,2.693574742,2.697940531,139.8326931,111.9520083,27.88068476
690,39.991772,-105.274513,39.98801738,-105.2432576,18,3,3500,2.701769926,2.706118357,139.8326931,111.9782966,27.85439647
691,39.991772,-105.274513,39.987967,-105.2431728,18,3,3500,2.709791159,2.71412367,138.6074335,112.0039535,26.60347996
692,39.991772,-105.274513,39.9879161,-105.2430872,18,3,3500,2.717902751,2.722216766,138.2568491,112.029815,26.22703412
693,39.991772,-105.274513,39.98786663,-105.2430025,18,3,3500,2.725914238,2.73021542,137.8598186,112.0552992,25.80451941
694,39.991772,-105.274513,39.98781654,-105.2429156,18,3,3500,2.734134591,2.73842359,138.1331949,112.0813734,26.05182147
695,39.991772,-105.274513,39.98776731,-105.2428301,18,3,3500,2.742219562,2.746494624,138.1331949,112.106936,26.02625895
696,39.991772,-105.274513,39.98771765,-105.2427439,18,3,3500,2.75038213,2.754640465,139.0226472,112.1326593,26.88998786
697,39.991772,-105.274513,39.98766842,-105.2426585,18,3,3500,2.75848004,2.762722406,139.1847106,112.1581059,27.02660472
698,39.991772,-105.274513,39.98761782,-105.2425707,18,3,3500,2.766808873,2.771037701,138.4609913,112.1842096,26.27678172
699,39.991772,-105.274513,39.98756564,-105.2424801,18,3,3500,2.775406646,2.779621353,138.4820717,112.2110737,26.27099803
700,39.991772,-105.274513,39.98751645,-105.2423947,18,3,3500,2.783516679,2.787714895,139.7102188,112.236328,27.4738908
701,39.991772,-105.274513,39.98741631,-105.2422218,18,3,3500,2.799971471,2.804137665,139.4540847,112.2873475,27.1667372
702,39.991772,-105.274513,39.98736825,-105.2421394,18,3,3500,2.807827352,2.811982629,139.4609153,112.3116136,27.14930174
703,39.991772,-105.274513,39.98732045,-105.2420575,18,3,3500,2.815647471,2.819789449,140.244384,112.3356945,27.90868949
704,39.991772,-105.274513,39.98727421,-105.2419782,18,3,3500,2.82321786,2.827343834,140.244384,112.3589334,27.88545058
705,39.991772,-105.274513,39.98722695,-105.2419098,18,3,3500,2.829903672,2.834017692,140.9920454,112.379412,28.61263337
706,39.991772,-105.274513,39.98717018,-105.2418448,18,3,3500,2.836492758,2.840595462,139.3226815,112.3995487,26.92313283
707,39.991772,-105.274513,39.98711571,-105.2417982,18,3,3500,2.841501934,2.84559477,140.2579326,112.414822,27.84311063
708,39.991772,-105.274513,39.98705091,-105.2417522,18,3,3500,2.846686793,2.850768514,140.8357275,112.4306,28.40512754
709,39.991772,-105.274513,39.98699374,-105.2417249,18,3,3500,2.850150418,2.854222844,142.5947275,112.4411184,30.15360906
710,39.991772,-105.274513,39.98694344,-105.241705,18,3,3500,2.852870458,2.856935227,142.7513764,112.4493688,30.30200763
711,39.991772,-105.274513,39.98687023,-105.2417031,18,3,3500,2.854570094,2.858625068,142.3521365,112.4545048,29.89763166
712,39.991772,-105.274513,39.98679323,-105.2417011,18,3,3500,2.856381591,2.86042614,143.0852356,112.4599757,30.62525995
713,39.991772,-105.274513,39.98663839,-105.241697,18,3,3500,2.860098368,2.864122469,142.2142218,112.4711926,29.74302923
714,39.991772,-105.274513,39.98656044,-105.241695,18,3,3500,2.862006645,2.866021126,143.3373504,112.4769486,30.86040177
715,39.991772,-105.274513,39.98647855,-105.2416929,18,3,3500,2.864038327,2.868039,144.785198,112.4830619,32.30213606
716,39.991772,-105.274513,39.9863986,-105.2416908,18,3,3500,2.866048162,2.87003671,145.0159404,112.4891099,32.52683048
717,39.991772,-105.274513,39.98631866,-105.2416887,18,3,3500,2.868084075,2.872061717,145.0845122,112.4952362,32.58927595
718,39.991772,-105.274513,39.98624071,-105.2416867,18,3,3500,2.870094143,2.874059887,145.0845122,112.5012772,32.58323505
719,39.991772,-105.274513,39.98616579,-105.2416848,18,3,3500,2.8720495,2.876006091,146.068365,112.5071569,33.56120808
720,39.991772,-105.274513,39.98610083,-105.2416831,18,3,3500,2.87376315,2.877712675,145.0417049,112.5123095,32.52939542
721,39.991772,-105.274513,39.98604692,-105.2416817,18,3,3500,2.875198398,2.879139223,145.4052503,112.5166142,32.88863609
722,39.991772,-105.274513,39.98600694,-105.2416806,18,3,3500,2.876270153,2.880203582,146.3456944,112.5198246,33.82586979
723,39.991772,-105.274513,39.98598201,-105.24168,18,3,3500,2.876941874,2.880868372,146.3456944,112.5218292,33.8238652
724,39.991772,-105.274513,39.98596405,-105.2416795,18,3,3500,2.877427375,2.881349213,145.0337603,112.5232788,32.51048147
725,39.991772,-105.274513,39.98594706,-105.2416791,18,3,3500,2.877887763,2.881805325,143.729169,112.5246537,31.20451532
726,39.991772,-105.274513,39.98593118,-105.2416787,18,3,3500,2.87831931,2.882234476,145.8030102,112.5259471,33.27706314
727,39.991772,-105.274513,39.98589267,-105.2416777,18,3,3500,2.879369606,2.883279121,144.9352611,112.5290946,32.40616647
728,39.991772,-105.274513,39.98587054,-105.2416771,18,3,3500,2.879975871,2.883880062,142.3403362,112.5309048,29.80943142
729,39.991772,-105.274513,39.98582785,-105.2417499,18,3,3500,2.875003496,2.878904169,141.9338557,112.5159051,29.41795064
730,39.991772,-105.274513,39.98582772,-105.241817,18,3,3500,2.869436917,2.873342284,142.3367131,112.4991082,29.83760493
731,39.991772,-105.274513,39.98582756,-105.241897,18,3,3500,2.862791723,2.866700026,140.2752113,112.4790059,27.79620541
732,39.991772,-105.274513,39.98582738,-105.241987,18,3,3500,2.855317646,2.859230252,140.4630976,112.4563435,28.00675411
733,39.991772,-105.274513,39.98582718,-105.242087,18,3,3500,2.847014404,2.850931176,139.6434226,112.4310956,27.21232705
734,39.991772,-105.274513,39.98582697,-105.242193,18,3,3500,2.838213821,2.842133803,140.324985,112.4042513,27.92073371
735,39.991772,-105.274513,39.98582675,-105.2423,18,3,3500,2.829332167,2.83325659,141.2062747,112.377079,28.82919566
736,39.991772,-105.274513,39.98582656,-105.242398,18,3,3500,2.821199009,2.825127777,141.4689718,112.3521228,29.11684901
737,39.991772,-105.274513,39.98582639,-105.2424819,18,3,3500,2.814229997,2.818161926,142.3501053,112.3306797,30.01942555
738,39.991772,-105.274513,39.98582626,-105.2425469,18,3,3500,2.8088406,2.812774885,144.178548,112.3140604,31.8644876
739,39.991772,-105.274513,39.98591737,-105.2426756,18,3,3500,2.795784994,2.799740869,141.9033751,112.2737176,29.62965747
740,39.991772,-105.274513,39.98596726,-105.2426754,18,3,3500,2.794518655,2.798484468,141.5783758,112.2698189,29.3085569
741,39.991772,-105.274513,39.98602521,-105.2426752,18,3,3500,2.793060947,2.797043582,138.3765417,112.2653456,26.11119614
742,39.991772,-105.274513,39.98616718,-105.2426746,18,3,3500,2.789549298,2.793562861,138.9766098,112.2545299,26.72207995
743,39.991772,-105.274513,39.98624518,-105.2426742,18,3,3500,2.787655859,2.79168527,138.890883,112.24869,26.64219301
744,39.991772,-105.274513,39.98632518,-105.2426739,18,3,3500,2.785740608,2.789782464,139.798797,112.2427677,27.55602931
745,39.991772,-105.274513,39.98640718,-105.2426735,18,3,3500,2.783805524,2.787860448,140.2285682,112.2367815,27.9917867
746,39.991772,-105.274513,39.98648817,-105.2426732,18,3,3500,2.781922069,2.785988487,140.7551781,112.2309472,28.52423087
747,39.991772,-105.274513,39.98657017,-105.2426729,18,3,3500,2.780043598,2.784121667,140.0963785,112.2251251,27.87125341
748,39.991772,-105.274513,39.98665316,-105.2426725,18,3,3500,2.7781715,2.782263528,139.3149757,112.2193261,27.09564956
749,39.991772,-105.274513,39.98673516,-105.2426722,18,3,3500,2.776350569,2.78045487,140.8234789,112.2136779,28.609801
750,39.991772,-105.274513,39.98681815,-105.2426718,18,3,3500,2.774536823,2.778652986,141.3323848,112.2080471,29.12433765
751,39.991772,-105.274513,39.98690215,-105.2426714,18,3,3500,2.772731014,2.776861252,142.0025442,112.2024445,29.8000997
752,39.991772,-105.274513,39.98698318,-105.2426711,18,3,3500,2.771017516,2.775160902,141.9803123,112.1971243,29.78318805
753,39.991772,-105.274513,39.98708567,-105.2426521,18,3,3500,2.770452109,2.774609902,139.3029849,112.1953995,27.10758538
754,39.991772,-105.274513,39.98715314,-105.2426136,18,3,3500,2.772280001,2.776443755,140.0356938,112.2011385,27.83455531
755,39.991772,-105.274513,39.98721563,-105.2425523,18,3,3500,2.7761487,2.780316415,139.6749676,112.2132454,27.46172224
756,39.991772,-105.274513,39.98731363,-105.2424487,18,3,3500,2.782893117,2.787068066,138.0315047,112.2343124,25.79719231
757,39.991772,-105.274513,39.98735595,-105.242404,18,3,3500,2.785822548,2.790000566,139.3751587,112.2434467,27.13171198
758,39.991772,-105.274513,39.98739047,-105.2423675,18,3,3500,2.788219681,2.792399957,139.0356085,112.2509133,26.78469516
759,39.991772,-105.274513,39.98741381,-105.2423428,18,3,3500,2.789844041,2.794024462,139.2988048,112.255965,27.04283983
760,39.991772,-105.274513,39.98742688,-105.242329,18,3,3500,2.790755184,2.79493613,141.562384,112.2587986,29.30358536
761,39.991772,-105.274513,39.98743937,-105.2423158,18,3,3500,2.791626755,2.795806984,139.9814764,112.2615046,27.7199718
762,39.991772,-105.274513,39.98745312,-105.2423012,18,3,3500,2.792586803,2.796765346,138.9453963,112.2644815,26.68091482
763,39.991772,-105.274513,39.98747538,-105.2423234,18,3,3500,2.790294457,2.794479021,137.860667,112.257378,25.60328904
764,39.991772,-105.274513,39.98749782,-105.2423624,18,3,3500,2.786589994,2.790781225,137.4215372,112.2458767,25.17566046
765,39.991772,-105.274513,39.98752812,-105.242415,18,3,3500,2.78159176,2.785794265,138.4730394,112.2303417,26.24269771
766,39.991772,-105.274513,39.98760609,-105.2425503,18,3,3500,2.768741005,2.772964881,138.7057487,112.1902483,26.51550043
767,39.991772,-105.274513,39.98765241,-105.2426307,18,3,3500,2.761114116,2.765352569,136.7391029,112.1663711,24.57273182
768,39.991772,-105.274513,39.98774641,-105.2427938,18,3,3500,2.745653106,2.749920894,138.6571164,112.1177649,26.5393515
769,39.991772,-105.274513,39.98778796,-105.242866,18,3,3500,2.738827176,2.743108927,139.564189,112.096222,27.46796704
770,39.991772,-105.274513,39.9878241,-105.2429287,18,3,3500,2.732892665,2.737183594,139.7332709,112.0774395,27.65583145
771,39.991772,-105.274513,39.98785433,-105.2429811,18,3,3500,2.727932148,2.732230616,140.8219978,112.061708,28.76028984
772,39.991772,-105.274513,39.98787784,-105.243022,18,3,3500,2.724075263,2.728378958,141.6609853,112.0494547,29.61153058
773,39.991772,-105.274513,39.98783319,-105.2431119,18,3,3500,2.717284297,2.721594875,141.0299847,112.0278305,29.00215424
774,39.991772,-105.274513,39.98778658,-105.2431594,18,3,3500,2.714124033,2.718424225,139.845844,112.0177055,27.82813848
775,39.991772,-105.274513,39.98773556,-105.2432113,18,3,3500,2.710678796,2.714962889,140.4141396,112.0066388,28.40750076
776,39.991772,-105.274513,39.9876791,-105.2432688,18,3,3500,2.706883004,2.711155733,138.9653039,111.9944502,26.97085372
777,39.991772,-105.274513,39.98761324,-105.2433256,18,3,3500,2.703343255,2.707607962,139.813151,111.9830765,27.83007446
778,39.991772,-105.274513,39.98754511,-105.2433834,18,3,3500,2.699781602,2.704044132,140.0626245,111.9716364,28.09098811
779,39.991772,-105.274513,39.98746879,-105.2434367,18,3,3500,2.696793954,2.701051774,140.6157689,111.9620191,28.65374984
780,39.991772,-105.274513,39.98739522,-105.2434807,18,3,3500,2.694553311,2.698808368,140.1909858,111.9548018,28.23618395
781,39.991772,-105.274513,39.98731554,-105.2435242,18,3,3500,2.692514586,2.696765636,140.3929912,111.948225,28.4447662
782,39.991772,-105.274513,39.98715601,-105.243581,18,3,3500,2.691071628,2.695302858,140.6835848,111.9435123,28.74007248
783,39.991772,-105.274513,39.9870627,-105.2435976,18,3,3500,2.69167509,2.695893919,139.592554,111.9454169,27.64713713
784,39.991772,-105.274513,39.98697755,-105.2435993,18,3,3500,2.693385425,2.697589116,137.2126715,111.9508769,25.2617946
785,39.991772,-105.274513,39.98689053,-105.243601,18,3,3500,2.695166643,2.699355601,138.9435789,111.9565629,26.98701601
786,39.991772,-105.274513,39.98680356,-105.2436028,18,3,3500,2.696980038,2.701155741,137.9979248,111.9623534,26.03557141
787,39.991772,-105.274513,39.98671764,-105.2436045,18,3,3500,2.698804492,2.702964939,138.7725847,111.9681691,26.80441557
788,39.991772,-105.274513,39.98663004,-105.243606,18,3,3500,2.700719959,2.704863324,134.2826265,111.9742674,22.30835911
789,39.991772,-105.274513,39.98654304,-105.2436061,18,3,3500,2.702771355,2.706899924,140.5896498,111.9808049,28.60884491
790,39.991772,-105.274513,39.98645804,-105.2436062,18,3,3500,2.704807438,2.708922889,139.8322961,111.9872937,27.84500236
791,39.991772,-105.274513,39.98637304,-105.2436063,18,3,3500,2.706874896,2.710977326,141.1770551,111.9938786,29.18317651
792,39.991772,-105.274513,39.98629204,-105.2436064,18,3,3500,2.708874131,2.712960555,139.6581416,112.0002305,27.65791113
793,39.991772,-105.274513,39.98621304,-105.2436065,18,3,3500,2.710851382,2.714922838,137.3703095,112.0065107,25.3637988
794,39.991772,-105.274513,39.98613804,-105.2436066,18,3,3500,2.712753431,2.716808691,137.9277316,112.012542,25.91518956
795,39.991772,-105.274513,39.98607304,-105.2436067,18,3,3500,2.714421462,2.718460996,137.6138117,112.017823,25.59598869
796,39.991772,-105.274513,39.98598004,-105.2436068,18,3,3500,2.716839747,2.720859726,136.2813131,112.0254839,24.25582917
797,39.991772,-105.274513,39.98595503,-105.2436068,18,3,3500,2.717496266,2.721509455,130.0834776,112.0275578,18.05591976
798,39.991772,-105.274513,39.98592002,-105.2436069,18,3,3500,2.718420051,2.722424854,137.0114247,112.0304789,24.98094579
799,39.991772,-105.274513,39.985898,-105.2436069,18,3,3500,2.719003739,2.723003828,137.7596305,112.0323259,25.72730458
800,39.991772,-105.274513,39.98587495,-105.2436069,18,3,3500,2.719616862,2.723612242,136.9316187,112.0342664,24.89735226
801,39.991772,-105.274513,39.98582177,-105.2437119,18,3,3500,2.712348771,2.71634308,134.2327531,112.0110533,22.22169979
802,39.991772,-105.274513,39.9858216,-105.2437919,18,3,3500,2.705726263,2.70972605,128.7586332,111.9898686,16.76876458
803,39.991772,-105.274513,39.9858214,-105.2438879,18,3,3500,2.697781711,2.701788651,126.7076227,111.9643883,14.74323435
804,39.991772,-105.274513,39.98582116,-105.2439969,18,3,3500,2.688763187,2.692776711,127.5811546,111.9353677,15.64578686
805,39.991772,-105.274513,39.98582091,-105.2441119,18,3,3500,2.679250388,2.683273849,132.4746855,111.9046608,20.57002465
806,39.991772,-105.274513,39.98582068,-105.2442219,18,3,3500,2.670153284,2.674186477,137.0299179,111.8751947,25.15472325
807,39.991772,-105.274513,39.98582047,-105.2443199,18,3,3500,2.662051044,2.666091911,140.6265358,111.8488632,28.77767257
808,39.991772,-105.274513,39.9858203,-105.2443979,18,3,3500,2.655604895,2.659653158,136.9267722,111.827861,25.09891122
809,39.991772,-105.274513,39.98590459,-105.2445374,18,3,3500,2.64173874,2.64581401,137.6275811,111.7825471,25.84503398
810,39.991772,-105.274513,39.98594976,-105.2445377,18,3,3500,2.640486605,2.644570709,139.3530867,111.7784646,27.57462215
811,39.991772,-105.274513,39.98600484,-105.2445379,18,3,3500,2.638971905,2.643066008,141.3108183,111.7735211,29.53729723
812,39.991772,-105.274513,39.98606687,-105.2445382,18,3,3500,2.637282318,2.641390301,139.769116,111.7680125,28.00110354
813,39.991772,-105.274513,39.98613687,-105.2445386,18,3,3500,2.635395673,2.639519591,140.5330651,111.7618587,28.77120642
814,39.991772,-105.274513,39.98629488,-105.2445394,18,3,3500,2.631216713,2.635370326,142.1519554,111.7481939,30.40376148
815,39.991772,-105.274513,39.98637688,-105.2445398,18,3,3500,2.629091549,2.633260145,140.1293387,111.7412362,28.38810249
816,39.991772,-105.274513,39.98645986,-105.2445402,18,3,3500,2.626971107,2.631154542,137.6458304,111.734288,25.91154237
817,39.991772,-105.274513,39.98654486,-105.2445406,18,3,3500,2.624831191,2.629030988,142.4658158,111.727275,30.73854081
818,39.991772,-105.274513,39.98662905,-105.2445406,18,3,3500,2.622785993,2.627000942,140.8946567,111.7205655,29.17409124
819,39.991772,-105.274513,39.98671405,-105.2445376,18,3,3500,2.620989292,2.625223526,142.9433134,111.7146866,31.22862676
820,39.991772,-105.274513,39.98679909,-105.2445347,18,3,3500,2.619224687,2.623473555,140.9126126,111.7088947,29.2037179
821,39.991772,-105.274513,39.98688416,-105.2445318,18,3,3500,2.617492283,2.621754221,140.1447822,111.7032004,28.4415818
822,39.991772,-105.274513,39.98697123,-105.2445288,18,3,3500,2.615753356,2.620033237,136.7911851,111.6974969,25.0936882
823,39.991772,-105.274513,39.98705833,-105.2445258,18,3,3500,2.614048387,2.618344192,136.7536994,111.6918956,25.0618038
824,39.991772,-105.274513,39.98714957,-105.2445214,18,3,3500,2.612405792,2.616718464,138.9759574,111.6865009,27.28945654
825,39.991772,-105.274513,39.98723777,-105.2445033,18,3,3500,2.61201343,2.616340572,136.4185985,111.6852464,24.73335209
826,39.991772,-105.274513,39.98732018,-105.2444822,18,3,3500,2.612035001,2.616374432,138.790019,111.6853588,27.10466019
827,39.991772,-105.274513,39.98740193,-105.2444612,18,3,3500,2.612089302,2.616441211,138.119965,111.6855805,26.43438449
828,39.991772,-105.274513,39.98756517,-105.2444008,18,3,3500,2.61385905,2.61823328,138.1262578,111.6915277,26.43473014
829,39.991772,-105.274513,39.98764701,-105.2443679,18,3,3500,2.615019428,2.619405152,136.6361408,111.6954144,24.94072637
830,39.991772,-105.274513,39.98772825,-105.2443233,18,3,3500,2.617197683,2.621592789,136.6729134,111.7026656,24.97024784
831,39.991772,-105.274513,39.98780615,-105.2442726,18,3,3500,2.619994935,2.624398672,139.6473268,111.7119571,27.93536973
832,39.991772,-105.274513,39.98787683,-105.244216,18,3,3500,2.623458718,2.627869693,139.126657,111.7234374,27.40321959
833,39.991772,-105.274513,39.98794774,-105.2441591,18,3,3500,2.626962507,2.631381964,140.1352951,111.7350388,28.40025634
834,39.991772,-105.274513,39.98801842,-105.2441025,18,3,3500,2.630482085,2.634905377,139.1842627,111.7466614,27.43760134
835,39.991772,-105.274513,39.98808331,-105.2440381,18,3,3500,2.63477903,2.639209163,140.1803004,111.7608371,28.4194633
836,39.991772,-105.274513,39.98814252,-105.2439783,18,3,3500,2.638809963,2.643245441,139.8501892,111.7741107,28.07607848
837,39.991772,-105.274513,39.98819426,-105.2439261,18,3,3500,2.64234904,2.646788361,141.5198269,111.7857452,29.73408169
838,39.991772,-105.274513,39.98823555,-105.2438844,18,3,3500,2.645184214,2.649627496,141.5978772,111.7950573,29.80281987
839,39.991772,-105.274513,39.9882664,-105.2438532,18,3,3500,2.647308417,2.651754368,140.4561901,111.8020267,28.65416335
840,39.991772,-105.274513,39.98828679,-105.2438326,18,3,3500,2.648715815,2.653163194,142.089296,111.8066402,30.28265584
841,39.991772,-105.274513,39.9883007,-105.2438186,18,3,3500,2.649677325,2.654126257,140.6306883,111.8097925,28.82089584
842,39.991772,-105.274513,39.98834405,-105.2438074,18,3,3500,2.649928987,2.654379162,137.9753185,111.8106201,26.16469843
843,39.991772,-105.274513,39.98836466,-105.2438423,18,3,3500,2.64665335,2.65111014,139.6653708,111.7999163,27.8654545
844,39.991772,-105.274513,39.98839516,-105.2438939,18,3,3500,2.641807275,2.646273172,137.9896325,111.7840544,26.20557814
845,39.991772,-105.274513,39.988529,-105.2441203,18,3,3500,2.620577843,2.625086223,136.0930435,111.7142323,24.37881116
846,39.991772,-105.274513,39.9885783,-105.2442037,18,3,3500,2.612772073,2.617298037,136.1230287,111.6884245,24.43460422
847,39.991772,-105.274513,39.9886249,-105.2442826,18,3,3500,2.605402036,2.609941727,138.7914706,111.6639771,27.1274935
848,39.991772,-105.274513,39.98866547,-105.2443512,18,3,3500,2.598988771,2.603542614,139.6401211,111.6426547,27.9974664
849,39.991772,-105.274513,39.98870145,-105.2444121,18,3,3500,2.593306858,2.59787614,140.2846906,111.6237297,28.66096089
850,39.991772,-105.274513,39.98873243,-105.2444645,18,3,3500,2.588417651,2.592994248,139.5207425,111.607392,27.91335055
851,39.991772,-105.274513,39.98874032,-105.2445483,18,3,3500,2.581210408,2.585797725,139.0535769,111.5832519,27.47032503
852,39.991772,-105.274513,39.98869356,-105.2445926,18,3,3500,2.578142161,2.582727246,139.084703,111.5729318,27.51177123
853,39.991772,-105.274513,39.98864345,-105.2446401,18,3,3500,2.574867574,2.57944065,134.3877765,111.5618717,22.82590482
854,39.991772,-105.274513,39.98853512,-105.2447427,18,3,3500,2.567838225,2.572379314,139.5191112,111.5380611,27.98105014
855,39.991772,-105.274513,39.98847855,-105.2447964,18,3,3500,2.564193697,2.568724077,139.2922809,111.52571,27.76657089
