ID,TxLat,TxLon,RxLat,RxLon,h_tx__meter,h_rx__meter,f__mhz,d__km,L_meas__db,L_fs__db,L_excess__db,Cnt,Sigma__db
359,39.992347,-105.2731969,39.980057,-105.250618,16.8,2.82,3475,2.36246279392103,114.092345,110.736395730428,3.35594926957221,1,0
360,39.992347,-105.2731969,39.980053,-105.250614,16.8,2.82,3475,2.36299827468804,114.111986,110.738364269285,3.37362173071519,1,0
361,39.992347,-105.2731969,39.98005,-105.250611,16.8,2.82,3475,2.36339989284773,114.161646,110.739840408576,3.42180559142413,1,0
362,39.992347,-105.2731969,39.980047,-105.250608,16.8,2.82,3475,2.36380151750529,114.216859,110.741316320921,3.47554267907891,1,0
363,39.992347,-105.2731969,39.980044,-105.250605,16.8,2.82,3475,2.3642031486586,114.36381,110.742792006386,3.62101799361432,1,0
364,39.992347,-105.2731969,39.98004,-105.250602,16.8,2.82,3475,2.36466896075341,114.349815,110.744503193479,3.60531180652063,1,0
365,39.992347,-105.2731969,39.980037,-105.250599,16.8,2.82,3475,2.3650706096272,114.484716,110.745978402737,3.73873759726335,1,0
366,39.992347,-105.2731969,39.980034,-105.250596,16.8,2.82,3475,2.36547226498225,114.687745,110.747453385286,3.94029161471381,1,0
367,39.992347,-105.2731969,39.980031,-105.250593,16.8,2.82,3475,2.36587392681856,114.906639,110.748928141201,4.15771085879913,1,0
368,39.992347,-105.2731969,39.980027,-105.25059,16.8,2.82,3475,2.36633979201096,115.003483,110.750638314875,4.25284468512531,1,0
369,39.992347,-105.2731969,39.980024,-105.250586,16.8,2.82,3475,2.36681116294292,115.150917,110.75236835727,4.39854864273025,1,0
370,39.992347,-105.2731969,39.980021,-105.250583,16.8,2.82,3475,2.36721284635127,115.196055,110.753842358143,4.44221264185661,1,0
371,39.992347,-105.2731969,39.980017,-105.25058,16.8,2.82,3475,2.36767874888572,115.308196,110.755551701611,4.55264429838884,1,0
372,39.992347,-105.2731969,39.980014,-105.250577,16.8,2.82,3475,2.36808044994919,115.327636,110.757025227171,4.57061077282869,1,0
373,39.992347,-105.2731969,39.980011,-105.250574,16.8,2.82,3475,2.36848215746917,115.710432,110.758498526474,4.95193347352584,1,0
374,39.992347,-105.2731969,39.980008,-105.250571,16.8,2.82,3475,2.36888387144285,115.972778,110.759971599582,5.21280640041793,1,0
375,39.992347,-105.2731969,39.980004,-105.250568,16.8,2.82,3475,2.36934982689432,116.049342,110.761679931378,5.28766206862237,1,0
376,39.992347,-105.2731969,39.980001,-105.250565,16.8,2.82,3475,2.36975155848707,115.902417,110.763152529663,5.13926447033701,1,0
377,39.992347,-105.2731969,39.979998,-105.250562,16.8,2.82,3475,2.37015329651938,115.702904,110.764624901927,4.93827909807338,1,0
378,39.992347,-105.2731969,39.979994,-105.250558,16.8,2.82,3475,2.37068895724619,115.435961,110.766587713481,4.66937328651912,1,0
379,39.992347,-105.2731969,39.979991,-105.250555,16.8,2.82,3475,2.37109071029649,114.983076,110.768059558615,4.21501644138515,1,0
380,39.992347,-105.2731969,39.979988,-105.250552,16.8,2.82,3475,2.37149246977893,114.546168,110.769531177942,3.77663682205812,1,0
381,39.992347,-105.2731969,39.979985,-105.250549,16.8,2.82,3475,2.37189423568786,114.16075,110.771002571514,3.38974742848626,1,0
382,39.992347,-105.2731969,39.979981,-105.250546,16.8,2.82,3475,2.37236028108569,113.730193,110.772709064658,2.9574839353415,1,0
383,39.992347,-105.2731969,39.979978,-105.250543,16.8,2.82,3475,2.37276206454762,113.254252,110.774179984295,2.48007201570539,1,0
384,39.992347,-105.2731969,39.979975,-105.25054,16.8,2.82,3475,2.37316385442472,112.903591,110.775650678359,2.12794032164143,1,0
385,39.992347,-105.2731969,39.979971,-105.250536,16.8,2.82,3475,2.37369958423763,112.662837,110.777611253004,1.88522574699644,1,0
386,39.992347,-105.2731969,39.979968,-105.250533,16.8,2.82,3475,2.37410138907159,112.410074,110.77908142097,1.63099257902952,1,0
387,39.992347,-105.2731969,39.979965,-105.25053,16.8,2.82,3475,2.37450320031437,112.288633,110.780551363583,1.5080816364168,1,0
388,39.992347,-105.2731969,39.979962,-105.250527,16.8,2.82,3475,2.37490501795536,112.506221,110.782021080875,1.72419991912477,1,0
389,39.992347,-105.2731969,39.979958,-105.250524,16.8,2.82,3475,2.37537115299107,112.967056,110.783725738602,2.18333026139798,1,0
390,39.992347,-105.2731969,39.979955,-105.250521,16.8,2.82,3475,2.37577298812039,113.35909,110.785194982847,2.57389501715254,1,0
391,39.992347,-105.2731969,39.979952,-105.250518,16.8,2.82,3475,2.37617482964087,113.547351,110.78666400197,2.76068699802985,1,0
392,39.992347,-105.2731969,39.979948,-105.250514,16.8,2.82,3475,2.37671062827168,113.760056,110.788622344049,2.97143365595053,1,0
393,39.992347,-105.2731969,39.979945,-105.250511,16.8,2.82,3475,2.37711248469001,114.011887,110.790090838112,3.22179616188785,1,0
394,39.992347,-105.2731969,39.979941,-105.250508,16.8,2.82,3475,2.37757868693813,114.219488,110.791794158535,3.42769384146467,1,0
395,39.992347,-105.2731969,39.979938,-105.250505,16.8,2.82,3475,2.37798056079531,114.581678,110.793262180191,3.78841581980903,1,0
